"pMLSNumber","pOfficeMLSCode","pMLSKey","pHeadline","pScrollingText","pScrollingTextFont","pScrollingTextWeigt","pScrollingTextColor","pScrollingTextSize","pRealtorDescription","pRealtorDescriptionDisplay","pOpenHouseMonth","pOpenHouseDay","pOpenHouseYear","pOpenHouseStart","pOpenHouseEnd","pOpenHouseRefreshments","pOpenHouseHeading","pOpenHouseAddress","pOpenHouseCity","pOpenHouseState","pOpenHousePostalCode","pOpenHouseComments","pOpenHousePhoneType","pOpenHousePhoneAreaCode","pOpenHousePhonePrefix","pOpenHousePhoneSuffix","pOpenHousePhoneExt","pOpenHouseMonth1","pOpenHouseDay1","pOpenHouseYear1","pOpenHouseStart1","pOpenHouseEnd1","pOpenHouseRefreshments1","pOpenHouseHeading1","pOpenHouseAddress1","pOpenHouseCity1","pOpenHouseState1","pOpenHousePostalCode1","pOpenHouseComments1","pOpenHousePhoneType1","pOpenHousePhoneAreaCode1","pOpenHousePhonePrefix1","pOpenHousePhoneSuffix1","pOpenHousePhoneExt1","pOpenHouseMonth2","pOpenHouseDay2","pOpenHouseYear2","pOpenHouseStart2","pOpenHouseEnd2","pOpenHouseRefreshments2","pOpenHouseHeading2","pOpenHouseAddress2","pOpenHouseCity2","pOpenHouseState2","pOpenHousePostalCode2","pOpenHouseComments2","pOpenHousePhoneType2","pOpenHousePhoneAreaCode2","pOpenHousePhonePrefix2","pOpenHousePhoneSuffix2","pOpenHousePhoneExt2","pOpenHouseMonth3","pOpenHouseDay3","pOpenHouseYear3","pOpenHouseStart3","pOpenHouseEnd3","pOpenHouseRefreshments3","pOpenHouseHeading3","pOpenHouseAddress3","pOpenHouseCity3","pOpenHouseState3","pOpenHousePostalCode3","pOpenHouseComments3","pOpenHousePhoneType3","pOpenHousePhoneAreaCode3","pOpenHousePhonePrefix3","pOpenHousePhoneSuffix3","pOpenHousePhoneExt3","pOpenHouseMonth4","pOpenHouseDay4","pOpenHouseYear4","pOpenHouseStart4","pOpenHouseEnd4","pOpenHouseRefreshments4","pOpenHouseHeading4","pOpenHouseAddress4","pOpenHouseCity4","pOpenHouseState4","pOpenHousePostalCode4","pOpenHouseComments4","pOpenHousePhoneType4","pOpenHousePhoneAreaCode4","pOpenHousePhonePrefix4","pOpenHousePhoneSuffix4","pOpenHousePhoneExt4","pVirtualTourURL"
"ML81690284","APR-02","CRIA",,,,,,,"Stunning views both day and night! Almaden Valley home is set on a hill with low maintenance landscaping including palm trees. Flagstone steps lead to a portico which guides you to the ornate wrought iron and glass double doors with transom, side lights and decorative stone casing. Lots of windows for natural light. Wood, marble, granite and stone throughout. High ceilings on BOTH floors. Each bedroom with its own bath. Large living spaces and bedrooms. Enormous great room large open kitchen, family room, dine-in area and soaring ceilings. Dual central air conditioning for each level, central vacuum recessed lighting, crown molding. Den/Library with custom built-ins. Cherry trees. Graystone Elementary School, Bret Harte Middle School and Leland High School.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.almadenvalleyrealestate.com/7072-kindra-hill-drive/"
"ML81690286","APR-10","CRIA",,,,,,,"Welcome Home! Step inside and savor the classic elegance and timeless appeal of this Tudor home with spectacular views. Grand scale rooms, beginning here in the foyer, feature fresh paint in the perfect designer color, striking hardwood floors, and amazing natural light from expansive windows. Offering the serene of the Western Hill backdrop, while also being the perfect home for entertaining. With 7 bedrooms, 3 upstairs and 4 downstairs, this home offers space for every lifestyle need. The fabulous chefs kitchen extends seamlessly to a casual dining area and family room. Fresh air dining, entertaining, and incredible level space for play unfolds outside. Here is where the natural beauty of Hillsborough takes center stage with miles of views and ultimate privacy. Join us and enjoy.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"www.1120tournament.com"
"ML81690306","APR-10","CRIA",,,,,,,"Classic Tudor style meets modern luxury. This 4BD/4BA home has it all wonderful curb appeal, contemporary ambiance inside, private rear yard w/deck and sparkling pool. Spacious two-story floor plan includes formal living & dining rooms, gourmet kitchen w/granite counter-tops and breakfast bar, large family room and casual dining area w/French doors to a lovely deck overlooking the lush grounds & pool. Main-level full bath completes this level. Upstairs includes a large master suite w/walk-in closet, marble bath with dual-sink vanity, whirlpool tub and separate shower. Second bedroom suite features a walk-in closet and separate bath. Two additional bedrooms are served by a hall bath. This wonderful home offers a sought-after location just blocks to downtown shopping & dining on famed Burlingame Ave.","custom","02","04","2018","11:00","15:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://tours.tourfactory.com/tours/tour.asp?r=MLSListings.com&t=1913557"
"ML81690321","APR-05","CRIA",,,,,,,"Fabulous 3 bedroom, 2 bath home with views and expansive level backyard. Formal entry, elegant living room with fireplace, eat-in kitchen with stunning views opens to charming family/playroom. Exquisite master bedroom suite with private bath. Hardwood floors, central air-conditioning and laundry area. Centrally located, walk to Twin Pines Park and downtown. Award winning Belmont Schools.","custom","02","03","2018","13:00","16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://tours.tourfactory.com/tours/tour.asp?r=MLSListings.com&t=1914535"
"ML81690326","APR-05","CRIA",,,,,,,"Updated 3 bedrooms and 2 bathrooms. Granite counter tops in kitchen, vaulted ceilings, Close to Lakewood Elementary School, Lakewood Park and the John W. Christian Greenbelt. Large, spacious yard with citrus trees. Two-car garage. Easy freeway access. Close to transportation.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,"http://www.tourfactory.com/1922123"
"ML81690338","APR-06","CRIA",,,,,,,"Charming Pacific Grove opportunity in the heart of Downtown! Here are just a few of this home's features: Walk to downtown restaurants, wharf, shops, etc., 3 charming bedrooms, 1 full bathroom, pullman style kitchen, ample Living/Dining Rooms with an abundance of natural light, recently installed laminate floors, single car garage, attached, spacious back yard with full porch off rear of the house and much more!","custom","02","03","2018","14:00","16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.home2market.com/23222"
"ML81690352","APR-01","CRIA",,,,,,,"The property has incredible views looking out over Coyote Valley. The home is in poor condition and does not have a kitchen. the home has a well, no power and several large flat areas. There are a variety of fruit trees and a friendly neighbor.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ML81690363","APR-07","CRIA",,,,,,,"Wonderful location one block from the Village! Built in 2010, this inviting home features 2 bedroom en suites on the upper level, a spacious living room with a gas fireplace, an open dining area, and a chefs kitchen with granite countertops and stainless appliances. There is a two car garage with lots of extra storage and a washer/dryer on the lower level. Enjoy all that Los Altos offers in this sparkling 1350+/- sq ft Townhome. Photos are from prior listing. Quiet, convenient downtown location.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ML81690365","APR-05","CRIA",,,,,,,"This stunning home is located in the desirable Mt Carmel neighborhood of Redwood City. The home has been beautifully updated throughout while keeping true to its old world charm. The main house is approximately 1460 sq ft with 3 bedrooms and 2 bathrooms, including a master suite. The guest cottage is approximately 450 sq ft equipped with a full bathroom and a kitchenette. The living space includes a built-in cabinet system with Murphy bed. All work done with permits. The main house had a recent foundation and roof replacement. This is a must see!","custom","02","03","2018","13:00","16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/1914514"
"ML81690366","APR-18","CRIA",,,,,,,"Cute cute cute Santa Teresa ranch style home located on a quiet cul-de-sac. Bright and airy floor plan with 3 beds, 2 baths. Tile and laminate floors. Cozy living room with large picture window and beautiful marble wood-burning fireplace with mantle. Gorgeous remodeled master bath with walk in shower. Mirrored closet doors; dual pane windows and air conditioning. Covered patio and great backyard for entertaining. Close to freeway, schools and shopping. Open House Saturday and Sunday 1/27-1/28","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/1923139"
"ML81690370","APR-05","CRIA",,,,,,,"Located in the heart of Lindenwood, this 3-level custom home was built in 2002, featuring plaster walls, hand-hewn hickory floors, and a cascading staircase that spans 3 levels beneath a stained glass domed ceiling. Spacious personal accommodations comprise 5 bedrooms - a main-level master suite, 4 bedrooms on the upper level. The gym and office on the lower level could be additional bedrooms. The cherry-wood paneled library is situated off the foyer; the kitchen, breakfast room and adjacent family room overlook the back yard. The lower level includes 2 full bathrooms, a wine cellar and home theatre with projection system and retractable cinema screen. The grounds of just under one acre include a pool with elevated spa, pool house with wet bar and full bath, expansive Arizona flagstone terrace and fire pit. 3 gated entrances - 2 on Magnolia and one on Laburnum. Detached 3-car garage. Well for irrigation. Menlo Park schools","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ML81690373","APR-11","CRIA",,,,,,,"Welcome to this well-sized single story rancher located in the desirable Clipper Ridge neighborhood in El Granada. Excellent Coastside location near Princeton-By The Sea, Harbor Village, Coffee Shops, restaurants, Coastal Trail and much more. Enjoy a practical and spacious floor plan with four bedrooms and two bathrooms. The living room includes a wood burning fireplace and vaulted ceilings. The family room is open to the kitchen and dining area. The kitchen includes granite counter-tops, gas oven range with hood and close access to the rear yard for barbecues. The front room off of the front door can be ideal for a guest room, den, play room or office. Relax in the master bedroom suite with large closet and private bathroom. Backyard is fenced and has a lot of potential. Home is also located near the community park with play area and access to walking trails.","custom","02","03","2018","13:00","16:00",,,,,,,,,,,,,"02","04","2018","12:00","15:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://tour.bayareatourwizards.com/56164/"
"ML81690381","APR-02","CRIA",,,,,,,"Refreshed single level home near shopping, schools, golf course and Contra Loma Regional Park. New paint, carpet, inside laundry room and 2 car attached garage. Vaulted ceilings in the living/dining and kitchen/family room. Kitchen features much cabinet/storage space. Extra cabinets in hall.","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ML81690449","APR-02","CRIA",,,,,,,"A superb location in the heart of Silicon Valley. This home is in close proximity to major tech companies, top-rated schools, parks, and an array of shopping and dining. Welcoming and spacious, the home's floor plan offers 4&#183;bedrooms and 3-baths, including a romantic master suite, formal living and dining rooms. a family room with outdoor access. beautifully updated kitchen and baths, and three-car garage. Recent renovations have created a stylish, new Interior with sleek granite and tile surfaces, shiny new hardware and fixtures, and sparkling new dual-pane windows for a fresh view of the world.","custom","02","03","2018","13:00","16:00",,,,,,,,,,,,,"02","04","2018","13:00","16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/1910209"
"ML81690450","APR-05","CRIA",,,,,,,"Stunning Custom Home Built new in 2006 on 2.01 acres in Prime Central Portola Valley. Formal Entry with Custom Front Door, Gourmet Kitchen with Center Island, and Large Pantry Area. Casual Dining Area includes Built-in Bench. Family Room opens to Kitchen Area and includes Built-in Cabinetry and opens to Back Patio. Formal Living Room and Dining Room with Custom Limestone Fireplace, and Bar Area. Dedicated Office with Dual Pocket French Doors, Box Beamed Ceiling and Custom Designed Work Station. Main Level Gym/Exercise Room - could be Sixth Bedroom. Exquisite Master Suite with Two Large Walk-in Closets, Private Bath, Two Separate Balconies and views of Windy Hill. Lower Level includes Media Area and Additional Bedroom Suite. Lovely Landscaped 2.01 Acre Lot with Level Area and Gorgeous Views. Award Winning Portola Valley Schools!","custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/1865069"
"ML81690472","APR-04","CRIA",,,,,,,"Grand Mediterranean Designed for Indoor/Outdoor Living. 5 bedrooms, 4 full baths, and 2 half-baths on one level. Hardwood floors in main living areas. Grand living room, formal dining room, library, and family room. Beautifully remodeled chef's Kitchen. Tremendous master suite and private guest suite. Stunning grounds with solar-heated pool, spa, pizza oven, barbecue center, and raised vegetable beds. Attached 3-car garage with EV charging. Minutes to trailheads in Rancho San Antonio Open Space Preserve.","custom","02","03","2018","13:30","16:30",,,,,,,,,,,,,"02","04","2018","11:00","14:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.11841Francemont.com"
"ML81690482","APR-18","CRIA",,,,,,,"Located in the highly desirable Garden of Alameda neighborhood in the Rose garden, this historic Tudor style home combines an Old World style with modern features. Just entering the neighborhood with its gorgeous tree lined streets you begin to understand that you are in a special place. As you approach you are immediately struck by the well manicured landscaping and the beautiful Tudor design of this home. Once inside you will find the expansive living room that has a cozy brick fireplace and is well lighted from the multiple windows plus a huge picture window in front. Next is the large formal dining room with custom built in hutch and hardwood floors with inlays. The modern kitchen is masterfully designed with high end appliances and provides lots of counter space and storage. Upstairs is a huge bonus room and a large walkin attic not included in the over all square footageThis home has it all including a great location near downtown.","custom","02","03","2018","13:30","16:30",,,,,,,,,,,,,"02","04","2018","10:00","12:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ML81690492","APR-04","CRIA",,,,,,,"Flat lot in the Country Club area with approximately 118 feet of frontage. Net acreage is approximately 17,765 sf or approximately .40 acres. Lot runs to the middle of the street. Parents of current owners have owned this for over 50 years and it appears to the listing agent that multiple additions and changes have taken place. Current home has 4 bedrooms and 5 full bathrooms. Home can only be viewed during the brokers tour and open houses. Close proximity to Los Altos Golf and Country Club and Loyola Corners. This is a peaceful, private, yet centrally located lot. A/C is in the upper unit of the home only. Seller prefers early close and later possession.","custom","02","03","2018","13:30","16:30",,,,,,,,,,,,,"02","04","2018","13:30","16:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ML81690505","APR-04","CRIA",,,,,,,"Spacious & Elegant Remodeled One-Level Home in North Los Altos. 4 bedrooms and 3 baths on a single level. Hardwood floors, cathedral ceilings, and many skylights. Elegant living room with gas-log fireplace. Formal dining room with extensive built-ins. Tremendous chefs kitchen with large center island opens to expansive family room. Master suite features marble appointed en suite bath. Attached 2-car garage with built-ins and EV outlet. Solar-heated pool and spa, deck, level lawn, and two spacious side yards. Newer and updated appliances and utilities throughout. Just over one mile to the Village and close to commute routes.","custom","02","03","2018","13:30","16:30",,,,,,,,,,,,,"02","04","2018","11:00","14:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.275Verano.com"
"ML81690514","APR-01","CRIA",,,,,,,"Behind the gated entrance, youll find a gorgeous main home with a pool, hot tub and views of the nearby hills. Step inside and your eyes will be drawn across the great room to the vista beyond. The stone floors are heated from below to keep you warm and cozy. Your master suite has a sitting room overlooking the Koi pond and waterfall next to the hot tub. You can shower outside in the bathroom built into the redwood circle and then take care of your plants in the Victorian greenhouse. The second home is three levels of highly polished wood and views of the nearby trees. A small cabin provides an adventurous place for someone to spend the night or just hang out. There is so much here, that we will give you a map when you arrive so you can find your way around. Make sure you take the time to see it all. The bountiful natural spring will give you plenty of water and the water tanks provide 35,000 gallons of on-site water storage.","custom","02","03","2018","13:00","16:00",,,,,,,,,,,,,"02","10","2018","13:00","16:00",,,,,,,,,,,,,"02","17","2018","13:00","16:00",,,,,,,,,,,,,"02","18","2018","13:00","16:00",,,,,,,,,,,,,"02","24","2018","13:00","16:00",,,,,,,,,,,,,"http://www.tourfactory.com/1809249"
"ML81690516","APR-18","CRIA",,,,,,,"Desirable Schools. Beautiful contemporary home, generous-sized lot designed for California lifestyle. Sunset views of foothills. Nearby trails are great for hiking, biking and jogging. Attractive open floor plan encompasses family room and kitchen. Gourmet kitchen offers many cabinets with attractive hardware, granite counter tops, appealing tile backsplash and double sink. Entertain in bright and airy adjoining formal dining area. Sliding doors in kitchen, family room and dining area open onto tranquil large deck and attractive back and side yards. Upstairs bonus area. 5 year new roof. Fresh painted interior. Exterior painted in 2012. Appealing hardwood floors in entry, family room, kitchen, dining and stairways. Attractive engineered hardwood floors in the large living room with wood burning fireplace. Brand new plush carpets in all bedrooms, bonus area and upstairs hallway. Flat screen TV, refrigerator, washer and dryer included. Close to Gilroy Transit Center, freeway 101 and 152.","custom","02","03","2018","14:00","16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.tourfactory.com/1917016"
